,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_PAR_TOT,PRECTOTCORR,RH2M,WS2M,T2M_MAX,T2M_MIN,Biomass,Location
203,"3315,68","24222,03","379,5","13002,68","165,18","4939,81","2962,13","107,5632985",Municipio_Aguada_Aptitud_No apta_29.csv
204,"3401,04","23742,09","285,09","13333,45","177,55","4814,59","2905,65","106,2595805",Municipio_Aguada_Aptitud_No apta_29.csv
205,"3296,36","24823,78","15,33","11164,15","177,63","5206,84","3066,08","112,3667938",Municipio_Aguada_Aptitud_No apta_29.csv
206,"3305,24","23651,75","328,66","12097,13","186,05","5027,45","2973,28","124,8330366",Municipio_Aguada_Aptitud_No apta_29.csv
207,"3281,67","24950,67","1112,09","14408,87","152,99","4467,69","2842,54","203,0927617",Municipio_Aguada_Aptitud_No apta_29.csv
208,"3356,66","23912,63","766,92",14783,"166,62","4300,81","2726,55","139,6381908",Municipio_Aguada_Aptitud_No apta_29.csv
209,"3366,48","24864,05","814,18","13809,31","157,65","4675,93","2951,38","181,0983947",Municipio_Aguada_Aptitud_No apta_29.csv
210,"3315,68","24222,03","379,5","13002,68","165,18","4939,81","2962,13","107,5632985",Municipio_Albania_Aptitud_Alta_30.csv
211,"3401,04","23742,09","285,09","13333,45","177,55","4814,59","2905,65","106,2595805",Municipio_Albania_Aptitud_Alta_30.csv
212,"3296,36","24823,78","15,33","11164,15","177,63","5206,84","3066,08","112,3667938",Municipio_Albania_Aptitud_Alta_30.csv
213,"3305,24","23651,75","328,66","12097,13","186,05","5027,45","2973,28","124,8330366",Municipio_Albania_Aptitud_Alta_30.csv
214,"3281,67","24950,67","1112,09","14408,87","152,99","4467,69","2842,54","203,0927617",Municipio_Albania_Aptitud_Alta_30.csv
215,"3356,66","23912,63","766,92",14783,"166,62","4300,81","2726,55","139,6381908",Municipio_Albania_Aptitud_Alta_30.csv
216,"3366,48","24864,05","814,18","13809,31","157,65","4675,93","2951,38","181,0983947",Municipio_Albania_Aptitud_Alta_30.csv
217,"2843,62","24363,35","1015,16","15247,18","132,75","3692,09","2041,91","57,24429452",Municipio_Albania_Aptitud_Alta_31.csv
218,"3100,77","24096,52","469,82","14860,49","127,42","3764,8","2068,85","37,97152579",Municipio_Albania_Aptitud_Alta_31.csv
219,"2830,77","24853,91","212,2","13893,51","134,03","3915,41","2103,57","32,28162055",Municipio_Albania_Aptitud_Alta_31.csv
220,"3075,57","24161,97","373,17","13820,38","131,27","4094,8","2227,8","49,26995378",Municipio_Albania_Aptitud_Alta_31.csv
221,"2885,52","25079,01","1441,24","15411,74","124,34","3609,65","1997,61","49,48673684",Municipio_Albania_Aptitud_Alta_31.csv
222,"3109,23","24279,24","874,55","15565,17","122,81","3531,38","2003,3","41,56524235",Municipio_Albania_Aptitud_Alta_31.csv
223,"2881,48","25057,24","1046,57","15376,56","155,01","3670,95","2080,11","61,20643681",Municipio_Albania_Aptitud_Alta_31.csv
224,"2843,62","24363,35","1015,16","15247,18","132,75","3692,09","2041,91","57,24429452",Municipio_Albania_Aptitud_Alta_32.csv
225,"3100,77","24096,52","469,82","14860,49","127,42","3764,8","2068,85","37,97152579",Municipio_Albania_Aptitud_Alta_32.csv
226,"2830,77","24853,91","212,2","13893,51","134,03","3915,41","2103,57","32,28162055",Municipio_Albania_Aptitud_Alta_32.csv
227,"3075,57","24161,97","373,17","13820,38","131,27","4094,8","2227,8","49,26995378",Municipio_Albania_Aptitud_Alta_32.csv
228,"2885,52","25079,01","1441,24","15411,74","124,34","3609,65","1997,61","49,48673684",Municipio_Albania_Aptitud_Alta_32.csv
229,"3109,23","24279,24","874,55","15565,17","122,81","3531,38","2003,3","41,56524235",Municipio_Albania_Aptitud_Alta_32.csv
230,"2881,48","25057,24","1046,57","15376,56","155,01","3670,95","2080,11","61,20643681",Municipio_Albania_Aptitud_Alta_32.csv
231,"2843,62","24363,35","1015,16","15247,18","132,75","3692,09","2041,91","57,24429452",Municipio_Albania_Aptitud_Alta_33.csv
232,"3100,77","24096,52","469,82","14860,49","127,42","3764,8","2068,85","37,97152579",Municipio_Albania_Aptitud_Alta_33.csv
233,"2830,77","24853,91","212,2","13893,51","134,03","3915,41","2103,57","32,28162055",Municipio_Albania_Aptitud_Alta_33.csv
234,"3075,57","24161,97","373,17","13820,38","131,27","4094,8","2227,8","49,26995378",Municipio_Albania_Aptitud_Alta_33.csv
235,"2885,52","25079,01","1441,24","15411,74","124,34","3609,65","1997,61","49,48673684",Municipio_Albania_Aptitud_Alta_33.csv
236,"3109,23","24279,24","874,55","15565,17","122,81","3531,38","2003,3","41,56524235",Municipio_Albania_Aptitud_Alta_33.csv
237,"2881,48","25057,24","1046,57","15376,56","155,01","3670,95","2080,11","61,20643681",Municipio_Albania_Aptitud_Alta_33.csv
238,"2843,62","24363,35","1015,16","15247,18","132,75","3692,09","2041,91","57,24429452",Municipio_Albania_Aptitud_Alta_34.csv
239,"3100,77","24096,52","469,82","14860,49","127,42","3764,8","2068,85","37,97152579",Municipio_Albania_Aptitud_Alta_34.csv
240,"2830,77","24853,91","212,2","13893,51","134,03","3915,41","2103,57","32,28162055",Municipio_Albania_Aptitud_Alta_34.csv
241,"3075,57","24161,97","373,17","13820,38","131,27","4094,8","2227,8","49,26995378",Municipio_Albania_Aptitud_Alta_34.csv
242,"2885,52","25079,01","1441,24","15411,74","124,34","3609,65","1997,61","49,48673684",Municipio_Albania_Aptitud_Alta_34.csv
243,"3109,23","24279,24","874,55","15565,17","122,81","3531,38","2003,3","41,56524235",Municipio_Albania_Aptitud_Alta_34.csv
244,"2881,48","25057,24","1046,57","15376,56","155,01","3670,95","2080,11","61,20643681",Municipio_Albania_Aptitud_Alta_34.csv
245,"2843,62","24363,35","1015,16","15247,18","132,75","3692,09","2041,91","57,24429452",Municipio_Albania_Aptitud_Alta_35.csv
246,"3100,77","24096,52","469,82","14860,49","127,42","3764,8","2068,85","37,97152579",Municipio_Albania_Aptitud_Alta_35.csv
247,"2830,77","24853,91","212,2","13893,51","134,03","3915,41","2103,57","32,28162055",Municipio_Albania_Aptitud_Alta_35.csv
248,"3075,57","24161,97","373,17","13820,38","131,27","4094,8","2227,8","49,26995378",Municipio_Albania_Aptitud_Alta_35.csv
249,"2885,52","25079,01","1441,24","15411,74","124,34","3609,65","1997,61","49,48673684",Municipio_Albania_Aptitud_Alta_35.csv
250,"3109,23","24279,24","874,55","15565,17","122,81","3531,38","2003,3","41,56524235",Municipio_Albania_Aptitud_Alta_35.csv
251,"2881,48","25057,24","1046,57","15376,56","155,01","3670,95","2080,11","61,20643681",Municipio_Albania_Aptitud_Alta_35.csv
252,"2843,62","24363,35","1015,16","15247,18","132,75","3692,09","2041,91","57,24429452",Municipio_Albania_Aptitud_Alta_36.csv
253,"3100,77","24096,52","469,82","14860,49","127,42","3764,8","2068,85","37,97152579",Municipio_Albania_Aptitud_Alta_36.csv
254,"2830,77","24853,91","212,2","13893,51","134,03","3915,41","2103,57","32,28162055",Municipio_Albania_Aptitud_Alta_36.csv
255,"3075,57","24161,97","373,17","13820,38","131,27","4094,8","2227,8","49,26995378",Municipio_Albania_Aptitud_Alta_36.csv
256,"2885,52","25079,01","1441,24","15411,74","124,34","3609,65","1997,61","49,48673684",Municipio_Albania_Aptitud_Alta_36.csv
257,"3109,23","24279,24","874,55","15565,17","122,81","3531,38","2003,3","41,56524235",Municipio_Albania_Aptitud_Alta_36.csv
258,"2881,48","25057,24","1046,57","15376,56","155,01","3670,95","2080,11","61,20643681",Municipio_Albania_Aptitud_Alta_36.csv
259,"2843,62","24363,35","1015,16","15247,18","132,75","3692,09","2041,91","57,24429452",Municipio_Albania_Aptitud_Alta_37.csv
260,"3100,77","24096,52","469,82","14860,49","127,42","3764,8","2068,85","37,97152579",Municipio_Albania_Aptitud_Alta_37.csv
261,"2830,77","24853,91","212,2","13893,51","134,03","3915,41","2103,57","32,28162055",Municipio_Albania_Aptitud_Alta_37.csv
262,"3075,57","24161,97","373,17","13820,38","131,27","4094,8","2227,8","49,26995378",Municipio_Albania_Aptitud_Alta_37.csv
263,"2885,52","25079,01","1441,24","15411,74","124,34","3609,65","1997,61","49,48673684",Municipio_Albania_Aptitud_Alta_37.csv
264,"3109,23","24279,24","874,55","15565,17","122,81","3531,38","2003,3","41,56524235",Municipio_Albania_Aptitud_Alta_37.csv
265,"2881,48","25057,24","1046,57","15376,56","155,01","3670,95","2080,11","61,20643681",Municipio_Albania_Aptitud_Alta_37.csv
266,"2843,62","24363,35","1015,16","15247,18","132,75","3692,09","2041,91","57,24429452",Municipio_Albania_Aptitud_Alta_38.csv
267,"3100,77","24096,52","469,82","14860,49","127,42","3764,8","2068,85","37,97152579",Municipio_Albania_Aptitud_Alta_38.csv
268,"2830,77","24853,91","212,2","13893,51","134,03","3915,41","2103,57","32,28162055",Municipio_Albania_Aptitud_Alta_38.csv
269,"3075,57","24161,97","373,17","13820,38","131,27","4094,8","2227,8","49,26995378",Municipio_Albania_Aptitud_Alta_38.csv
270,"2885,52","25079,01","1441,24","15411,74","124,34","3609,65","1997,61","49,48673684",Municipio_Albania_Aptitud_Alta_38.csv
271,"3109,23","24279,24","874,55","15565,17","122,81","3531,38","2003,3","41,56524235",Municipio_Albania_Aptitud_Alta_38.csv
272,"2881,48","25057,24","1046,57","15376,56","155,01","3670,95","2080,11","61,20643681",Municipio_Albania_Aptitud_Alta_38.csv
273,"2843,62","24363,35","1015,16","15247,18","132,75","3692,09","2041,91","57,24429452",Municipio_Albania_Aptitud_Alta_39.csv
274,"3100,77","24096,52","469,82","14860,49","127,42","3764,8","2068,85","37,97152579",Municipio_Albania_Aptitud_Alta_39.csv
275,"2830,77","24853,91","212,2","13893,51","134,03","3915,41","2103,57","32,28162055",Municipio_Albania_Aptitud_Alta_39.csv
276,"3075,57","24161,97","373,17","13820,38","131,27","4094,8","2227,8","49,26995378",Municipio_Albania_Aptitud_Alta_39.csv
277,"2885,52","25079,01","1441,24","15411,74","124,34","3609,65","1997,61","49,48673684",Municipio_Albania_Aptitud_Alta_39.csv
278,"3109,23","24279,24","874,55","15565,17","122,81","3531,38","2003,3","41,56524235",Municipio_Albania_Aptitud_Alta_39.csv
279,"2881,48","25057,24","1046,57","15376,56","155,01","3670,95","2080,11","61,20643681",Municipio_Albania_Aptitud_Alta_39.csv
280,"2843,62","24363,35","716,14","14872,51","70,34","4519,38","2922,79","152,4738864",Municipio_Albania_Aptitud_Media_40.csv
281,"3100,77","24096,52","409,65","14007,75","69,87","4687,03","2922,37","105,5572094",Municipio_Albania_Aptitud_Media_40.csv
282,"2830,77","24853,91","141,08","12549,16","67,28","4921,4","3019,87","91,9003112",Municipio_Albania_Aptitud_Media_40.csv
283,"3075,57","24161,97","409,69","13512,48","78,47","4804,24","3059,38","112,5752221",Municipio_Albania_Aptitud_Media_40.csv
284,"2885,52","25079,01","1538,74","15495,85","68,65","4323,39","2852,56","166,9495452",Municipio_Albania_Aptitud_Media_40.csv
285,"3109,23","24279,24","927,22","15635,32","72,08","4190,81","2810,37","135,8087853",Municipio_Albania_Aptitud_Media_40.csv
286,"2881,48","25057,24","1004,64","15182,25","78,56","4467,24","2906,41","185,3659166",Municipio_Albania_Aptitud_Media_40.csv
287,"2843,62","24363,35","716,14","14872,51","70,34","4519,38","2922,79","152,4738864",Municipio_Albania_Aptitud_Media_41.csv
288,"3100,77","24096,52","409,65","14007,75","69,87","4687,03","2922,37","105,5572094",Municipio_Albania_Aptitud_Media_41.csv
289,"2830,77","24853,91","141,08","12549,16","67,28","4921,4","3019,87","91,9003112",Municipio_Albania_Aptitud_Media_41.csv
290,"3075,57","24161,97","409,69","13512,48","78,47","4804,24","3059,38","112,5752221",Municipio_Albania_Aptitud_Media_41.csv
291,"2885,52","25079,01","1538,74","15495,85","68,65","4323,39","2852,56","166,9495452",Municipio_Albania_Aptitud_Media_41.csv
292,"3109,23","24279,24","927,22","15635,32","72,08","4190,81","2810,37","135,8087853",Municipio_Albania_Aptitud_Media_41.csv
293,"2881,48","25057,24","1004,64","15182,25","78,56","4467,24","2906,41","185,3659166",Municipio_Albania_Aptitud_Media_41.csv
294,"2843,62","24363,35","716,14","14872,51","70,34","4519,38","2922,79","152,4738864",Municipio_Albania_Aptitud_Media_42.csv
295,"3100,77","24096,52","409,65","14007,75","69,87","4687,03","2922,37","105,5572094",Municipio_Albania_Aptitud_Media_42.csv
296,"2830,77","24853,91","141,08","12549,16","67,28","4921,4","3019,87","91,9003112",Municipio_Albania_Aptitud_Media_42.csv
297,"3075,57","24161,97","409,69","13512,48","78,47","4804,24","3059,38","112,5752221",Municipio_Albania_Aptitud_Media_42.csv
298,"2885,52","25079,01","1538,74","15495,85","68,65","4323,39","2852,56","166,9495452",Municipio_Albania_Aptitud_Media_42.csv
299,"3109,23","24279,24","927,22","15635,32","72,08","4190,81","2810,37","135,8087853",Municipio_Albania_Aptitud_Media_42.csv
300,"2881,48","25057,24","1004,64","15182,25","78,56","4467,24","2906,41","185,3659166",Municipio_Albania_Aptitud_Media_42.csv
301,"2843,62","24363,35","716,14","14872,51","70,34","4519,38","2922,79","152,4738864",Municipio_Albania_Aptitud_Media_43.csv
302,"3100,77","24096,52","409,65","14007,75","69,87","4687,03","2922,37","105,5572094",Municipio_Albania_Aptitud_Media_43.csv
303,"2830,77","24853,91","141,08","12549,16","67,28","4921,4","3019,87","91,9003112",Municipio_Albania_Aptitud_Media_43.csv
304,"3075,57","24161,97","409,69","13512,48","78,47","4804,24","3059,38","112,5752221",Municipio_Albania_Aptitud_Media_43.csv
305,"2885,52","25079,01","1538,74","15495,85","68,65","4323,39","2852,56","166,9495452",Municipio_Albania_Aptitud_Media_43.csv
306,"3109,23","24279,24","927,22","15635,32","72,08","4190,81","2810,37","135,8087853",Municipio_Albania_Aptitud_Media_43.csv
307,"2881,48","25057,24","1004,64","15182,25","78,56","4467,24","2906,41","185,3659166",Municipio_Albania_Aptitud_Media_43.csv
308,"2843,62","24363,35","716,14","14872,51","70,34","4519,38","2922,79","152,4738864",Municipio_Albania_Aptitud_Media_44.csv
309,"3100,77","24096,52","409,65","14007,75","69,87","4687,03","2922,37","105,5572094",Municipio_Albania_Aptitud_Media_44.csv
310,"2830,77","24853,91","141,08","12549,16","67,28","4921,4","3019,87","91,9003112",Municipio_Albania_Aptitud_Media_44.csv
311,"3075,57","24161,97","409,69","13512,48","78,47","4804,24","3059,38","112,5752221",Municipio_Albania_Aptitud_Media_44.csv
312,"2885,52","25079,01","1538,74","15495,85","68,65","4323,39","2852,56","166,9495452",Municipio_Albania_Aptitud_Media_44.csv
313,"3109,23","24279,24","927,22","15635,32","72,08","4190,81","2810,37","135,8087853",Municipio_Albania_Aptitud_Media_44.csv
314,"2881,48","25057,24","1004,64","15182,25","78,56","4467,24","2906,41","185,3659166",Municipio_Albania_Aptitud_Media_44.csv
315,"2843,62","24363,35","716,14","14872,51","70,34","4519,38","2922,79","152,4738864",Municipio_Albania_Aptitud_Media_45.csv
316,"3100,77","24096,52","409,65","14007,75","69,87","4687,03","2922,37","105,5572094",Municipio_Albania_Aptitud_Media_45.csv
317,"2830,77","24853,91","141,08","12549,16","67,28","4921,4","3019,87","91,9003112",Municipio_Albania_Aptitud_Media_45.csv
318,"3075,57","24161,97","409,69","13512,48","78,47","4804,24","3059,38","112,5752221",Municipio_Albania_Aptitud_Media_45.csv
319,"2885,52","25079,01","1538,74","15495,85","68,65","4323,39","2852,56","166,9495452",Municipio_Albania_Aptitud_Media_45.csv
320,"3109,23","24279,24","927,22","15635,32","72,08","4190,81","2810,37","135,8087853",Municipio_Albania_Aptitud_Media_45.csv
321,"2881,48","25057,24","1004,64","15182,25","78,56","4467,24","2906,41","185,3659166",Municipio_Albania_Aptitud_Media_45.csv
322,"2843,62","24363,35","1015,16","15247,18","132,75","3692,09","2041,91","57,24429452",Municipio_Albania_Aptitud_Media_46.csv
323,"3100,77","24096,52","469,82","14860,49","127,42","3764,8","2068,85","37,97152579",Municipio_Albania_Aptitud_Media_46.csv
324,"2830,77","24853,91","212,2","13893,51","134,03","3915,41","2103,57","32,28162055",Municipio_Albania_Aptitud_Media_46.csv
325,"3075,57","24161,97","373,17","13820,38","131,27","4094,8","2227,8","49,26995378",Municipio_Albania_Aptitud_Media_46.csv
326,"2885,52","25079,01","1441,24","15411,74","124,34","3609,65","1997,61","49,48673684",Municipio_Albania_Aptitud_Media_46.csv
327,"3109,23","24279,24","874,55","15565,17","122,81","3531,38","2003,3","41,56524235",Municipio_Albania_Aptitud_Media_46.csv
328,"2881,48","25057,24","1046,57","15376,56","155,01","3670,95","2080,11","61,20643681",Municipio_Albania_Aptitud_Media_46.csv
329,"2843,62","24363,35","716,14","14872,51","70,34","4519,38","2922,79","152,4738864",Municipio_Albania_Aptitud_Media_47.csv
330,"3100,77","24096,52","409,65","14007,75","69,87","4687,03","2922,37","105,5572094",Municipio_Albania_Aptitud_Media_47.csv
331,"2830,77","24853,91","141,08","12549,16","67,28","4921,4","3019,87","91,9003112",Municipio_Albania_Aptitud_Media_47.csv
332,"3075,57","24161,97","409,69","13512,48","78,47","4804,24","3059,38","112,5752221",Municipio_Albania_Aptitud_Media_47.csv
333,"2885,52","25079,01","1538,74","15495,85","68,65","4323,39","2852,56","166,9495452",Municipio_Albania_Aptitud_Media_47.csv
334,"3109,23","24279,24","927,22","15635,32","72,08","4190,81","2810,37","135,8087853",Municipio_Albania_Aptitud_Media_47.csv
335,"2881,48","25057,24","1004,64","15182,25","78,56","4467,24","2906,41","185,3659166",Municipio_Albania_Aptitud_Media_47.csv
336,"2843,62","24363,35","716,14","14872,51","70,34","4519,38","2922,79","152,4738864",Municipio_Albania_Aptitud_Media_48.csv
337,"3100,77","24096,52","409,65","14007,75","69,87","4687,03","2922,37","105,5572094",Municipio_Albania_Aptitud_Media_48.csv
338,"2830,77","24853,91","141,08","12549,16","67,28","4921,4","3019,87","91,9003112",Municipio_Albania_Aptitud_Media_48.csv
339,"3075,57","24161,97","409,69","13512,48","78,47","4804,24","3059,38","112,5752221",Municipio_Albania_Aptitud_Media_48.csv
340,"2885,52","25079,01","1538,74","15495,85","68,65","4323,39","2852,56","166,9495452",Municipio_Albania_Aptitud_Media_48.csv
341,"3109,23","24279,24","927,22","15635,32","72,08","4190,81","2810,37","135,8087853",Municipio_Albania_Aptitud_Media_48.csv
342,"2881,48","25057,24","1004,64","15182,25","78,56","4467,24","2906,41","185,3659166",Municipio_Albania_Aptitud_Media_48.csv
343,"2843,62","24363,35","716,14","14872,51","70,34","4519,38","2922,79","152,4738864",Municipio_Albania_Aptitud_Media_49.csv
344,"3100,77","24096,52","409,65","14007,75","69,87","4687,03","2922,37","105,5572094",Municipio_Albania_Aptitud_Media_49.csv
345,"2830,77","24853,91","141,08","12549,16","67,28","4921,4","3019,87","91,9003112",Municipio_Albania_Aptitud_Media_49.csv
346,"3075,57","24161,97","409,69","13512,48","78,47","4804,24","3059,38","112,5752221",Municipio_Albania_Aptitud_Media_49.csv
347,"2885,52","25079,01","1538,74","15495,85","68,65","4323,39","2852,56","166,9495452",Municipio_Albania_Aptitud_Media_49.csv
348,"3109,23","24279,24","927,22","15635,32","72,08","4190,81","2810,37","135,8087853",Municipio_Albania_Aptitud_Media_49.csv
349,"2881,48","25057,24","1004,64","15182,25","78,56","4467,24","2906,41","185,3659166",Municipio_Albania_Aptitud_Media_49.csv
350,"2843,62","24363,35","716,14","14872,51","70,34","4519,38","2922,79","152,4738864",Municipio_Albania_Aptitud_No apta_50.csv
351,"3100,77","24096,52","409,65","14007,75","69,87","4687,03","2922,37","105,5572094",Municipio_Albania_Aptitud_No apta_50.csv
352,"2830,77","24853,91","141,08","12549,16","67,28","4921,4","3019,87","91,9003112",Municipio_Albania_Aptitud_No apta_50.csv
353,"3075,57","24161,97","409,69","13512,48","78,47","4804,24","3059,38","112,5752221",Municipio_Albania_Aptitud_No apta_50.csv
354,"2885,52","25079,01","1538,74","15495,85","68,65","4323,39","2852,56","166,9495452",Municipio_Albania_Aptitud_No apta_50.csv
355,"3109,23","24279,24","927,22","15635,32","72,08","4190,81","2810,37","135,8087853",Municipio_Albania_Aptitud_No apta_50.csv
